,index,id,created_at,user_id,username,name,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,quote_url,video,thumbnail,reply_to,tweet_word_count,polarity,subjectivity
78,85,1506994730047086598,2022-03-24 15:01:56,885070908,bhhsbeazley,"Beazley, REALTORS","The Builders Association and Sales &amp; Marketing Council of Metro Augusta recognized Eric Crawford in the ""New Home Sales Agents"" category.   Berkshire Hathaway HomeServices Beazley, REALTORS®, celebrates their commitment to our communities and being your forever agent.  https://t.co/HkGTnSOX10",0,0,1,0,0,0,0,0,0,1,1,0,38,0.13636363636363635,0.45454545454545453
79,86,1506990092233154571,2022-03-24 14:43:31,761317873876733952,martell_media,Martell Media House,Warren Buffett’s Berkshire Hathaway to Acquire Jazwares Owner Alleghany Capital  https://t.co/FQkL8NEpcT,0,1,0,0,0,0,0,0,0,0,0,0,11,0.0,0.0
80,87,1506988061334425610,2022-03-24 14:35:26,52761258,townerealty,Towne Realty,We just put together this tour and would love to get your thoughts on it! #BHHS #HRVA #realestate #experts #home #BerkshireHathaway #TowneRealty  https://t.co/t7k0MS56gT,0,1,0,0,0,0,7,0,0,0,0,0,23,0.625,0.6
81,88,1506979546473672708,2022-03-24 14:01:36,1263875391627751425,wayidaho,United Way of East Idaho,Don't forget to donate items to our special #BagsOfHope donations boxes around the community! Drop off locations include: United Way Citizen’s Community Bank: Idaho Falls Citizen’s Community Bank: Ammon Berkshire Hathaway American Staffing Progrexion Title One Thrivent Financial  https://t.co/kfX41S5SgO,0,0,1,0,0,0,1,0,0,1,1,0,39,0.1488095238095238,0.19047619047619047
82,89,1506979483554828295,2022-03-24 14:01:21,1023235368,irentcapecod,Michelle Sylvia,Hot off the press—the Spring 2022 issue of Berkshire Hathaway HomeServices Prestige magazine is out now - and Robert Paul Properties' listing in Osterville is featured on the cover!  Read the magazine here:  https://t.co/zGIsJaqI35  https://t.co/8xDZhu9TsM,0,1,1,0,0,0,0,0,0,1,1,0,35,0.3125,0.8500000000000001
83,90,1506979472725131265,2022-03-24 14:01:19,975693272,aditpradana12,Earnest Hamill,7 Berkshire Hathaway Stock Picks to Buy If You Wanna Be Like Warren  https://t.co/JTEvzC2T84,0,1,0,0,0,0,0,0,0,0,0,0,14,0.0,0.0
84,91,1506978356889370633,2022-03-24 13:56:53,1461595779362004996,finostock,finostock.com,Is B. Riley the Next Berkshire Hathaway?  https://t.co/kpaeHgOT6r,0,1,0,0,0,0,0,0,0,0,0,0,8,0.0,0.0
85,93,1506977795087425546,2022-03-24 13:54:39,2232018996,michaelkaimteam,Michael Kaim Team,Congratulations to The Kaim Team &amp; A BIG Thank You to our Clients for a Record 2021! 519 Families Moved! $125M in Sales Volume! The Team’s performance during 2021 was among the best in Berkshire Hathaway HomeServices! #themichaelkaimteam #kaimteam #BHHSPro #clevelandrealestate  https://t.co/7satahTM1z,0,0,1,0,0,3,4,0,0,1,1,0,42,0.5,0.2
86,94,1506968814562713612,2022-03-24 13:18:58,1493070577791561732,bhatara_vijit,Vijit Bhatara,"@AnilSinghvi_ anil bhai i have an idea, your trp will smash Berkshire Hathaway share chart, you start doing trading on TV instead of talks bro. Live saude karo and kato. GAZAB. PUSHPA of stock market.",0,0,0,0,0,0,0,0,0,0,0,0,35,0.13636363636363635,0.5
87,95,1506967073796554754,2022-03-24 13:12:03,722638229040533504,femarkets,FEMarkets,Warren Buffett's Money Compounders: Here are the stocks owned by the Oracle of Omaha #WarrenBuffett #BerkshireHathaway #stocks #shares  https://t.co/prGWXHUWBP,0,1,0,0,1,1,4,0,0,0,0,0,19,0.0,0.0
88,96,1506964859174465546,2022-03-24 13:03:15,1338532828666060802,brkdaily,BRK Daily 🇺🇦,2015: When will distributed electricity generation threaten Berkshire's utilities?  https://t.co/ExBdZK4N13  $BRK.B #BerkshireHathaway #WarrenBuffett #CharlieMunger,0,1,0,0,0,0,3,1,0,0,0,0,14,0.0,0.0
89,97,1506962497760378883,2022-03-24 12:53:52,857328918398939136,chowarthrealtor,Christy Howarth,Just posted a photo @ Christy Howarth with Berkshire Hathaway Home Services  https://t.co/Oj5neeifhe,0,1,0,0,0,0,0,0,0,0,0,0,13,0.0,0.0
90,98,1506959757005008897,2022-03-24 12:42:58,1259213974131937282,insiderpurchase,SEC - Insider Purchases,"$OXY - Occidental Petroleum Corp /De/ #OccidentalPetroleum Berkshire Hathaway Inc (10%) purchases +18,102,616 shares for $984,959,813 increasing his stake by +15%.  Share price: $54.41   https://t.co/H1WXWu5o4h",0,1,0,0,0,0,1,1,0,0,0,0,25,0.0,0.0
91,99,1506959753813049353,2022-03-24 12:42:57,1259213974131937282,insiderpurchase,SEC - Insider Purchases,"$OXY - Occidental Petroleum Corp /De/ #OccidentalPetroleum Berkshire Hathaway Inc (10%) purchases +27,107,389 shares for $1,534,168,236 increasing his stake by +30%.  Share price: $56.60   https://t.co/OJPUkqiwmg",0,1,0,0,0,0,1,1,0,0,0,0,25,0.0,0.0
92,100,1506959747119042564,2022-03-24 12:42:56,1259213974131937282,insiderpurchase,SEC - Insider Purchases,"$OXY - Occidental Petroleum Corp /De/ #OccidentalPetroleum Berkshire Hathaway Inc (10%) purchases +61,351,818 shares for $2,147,483,647 increasing his stake by +205%.  Share price: $50.88   https://t.co/JumCBq2uB3",0,1,0,0,0,0,1,1,0,0,0,0,25,0.0,0.0
93,102,1506959126542401537,2022-03-24 12:40:28,1392481957532024833,pricevpartners,Price Value Partners,"Between 1965 and 2015, Berkshire Hathaway averaged 20.8% per annum. If you bought the stock back in 1965 and held on to it since then, that equates to an overall return of over 1.5 MILLION percent. READ: Beating the professionals -  https://t.co/vcGmMnme8j #valueinvesting #gold  https://t.co/JIgMRimZJT",0,1,1,0,0,0,2,0,0,1,1,0,45,0.0,0.0
94,103,1506955342755864578,2022-03-24 12:25:26,2448841792,financeguy725,kyle o’hehir,but call in the next 30 minutes and get a second mini-Berkshire Hathaway for free,0,0,0,2,0,13,0,0,0,0,0,0,15,0.13333333333333333,0.26666666666666666
95,104,1506954525508354058,2022-03-24 12:22:11,1460915200425697285,thetradingengin,The Trading Engineer,#WarrenBuffett &amp; #BerkshireHathaway effects x) #alleghany Corp (monthly) is massively #pumping reaching the #AllTimeHigh !  https://t.co/wZQKVDtMDt,0,0,1,0,0,1,5,0,0,1,1,0,16,0.0,1.0
96,106,1506950204439904264,2022-03-24 12:05:01,1460915200425697285,thetradingengin,The Trading Engineer,"#WarrenBuffett purchased about 7 billion $ of Occidental Petroleum Corp $OXY at the beginning of March (last big green candle), via #BerkshireHathaway  ! If you follow the #Omaha Oracle, be careful when we'll come close to the red distribution zone &amp; overbought RSI ! #SP500  https://t.co/iqnlA4qTcH",0,0,1,0,0,1,4,1,0,1,1,0,46,-0.06999999999999999,0.29333333333333333
97,107,1506949412609830912,2022-03-24 12:01:52,885070908,bhhsbeazley,"Beazley, REALTORS","The Builders Association and Sales &amp; Marketing Council of Metro Augusta recognized Leolie Whitaker in the ""New Home Sales Agents"" category.   Berkshire Hathaway HomeServices Beazley, REALTORS®, celebrates their commitment to our communities and being your forever agent.  https://t.co/9EjgUSeKkl",0,0,1,0,0,0,0,0,0,1,1,0,38,0.13636363636363635,0.45454545454545453
98,108,1506948559513473033,2022-03-24 11:58:28,1293622440665513995,charlie_0x,Charlie (pto.eth),The Berkshire Hathaway website: give me your money or don’t I don’t give a fuck now fuck off (btw free car insurance quote w Geico)  https://t.co/GAz2gHxPST  Same vibes as @CurveFinance,3,1,0,0,1,0,0,0,0,0,0,0,30,-0.1,0.53125
99,109,1506944446126034948,2022-03-24 11:42:08,921802152141471744,josephguarino12,Joe Guarino,"My house was stolen by Grant Thornton, Chase CEO Jamie Dimon , Berkshire Hathaway Home Services, the Seminole county tax collector and others, FBI Whistleblowers documents “ house sale to all cash investors scam “ always deadly.  https://t.co/hNISEa2Uka  https://t.co/5J2EW6fGVC",0,1,1,1,0,0,0,0,0,1,1,0,39,-0.2,0.4
100,111,1506937371727736836,2022-03-24 11:14:01,41847726,environment,Bloomberg Law: Environment,"As a lobbyist, Greg Louer has worked for a wide range of companies, including Berkshire Hathaway, Samsung, 7-Eleven, and AT&amp;T, according to federal disclosures.  https://t.co/P7QqmsYzao",0,1,0,0,0,0,0,0,0,0,0,0,25,-0.1,0.4
101,112,1506936366113996801,2022-03-24 11:10:01,88698514,inttoyfair,Spielwarenmesse,Warren Buffett’s Berkshire Hathaway to acquire Jazwares owner Alleghany Capital:  https://t.co/7YZRZEjXV9 #WarrenBuffett #BerkshireHathaway #Jazwares,0,1,0,0,0,0,3,0,0,0,0,0,14,0.0,0.0
102,114,1506924172806664201,2022-03-24 10:21:34,15889747,gspier,Guy Spier 🇺🇦,Warren closes in telling @MohnishPabrai  that he's glad that the Berkshire Hathaway report does not get compared to the Dakshana's  That has to be the highest possible praise that one can receive.   You can read the @DakshanaIndia report here   https://t.co/xW1XvsUUou  $BRKA  3/,6,1,0,1,1,32,0,1,0,0,0,0,42,0.25,1.0
103,116,1506912683567693830,2022-03-24 09:35:55,1330926111509803011,network_sage,Sage Garden Network,Warren Buffett’s Berkshire Hathaway agrees to buy insurance company Alleghany for $11.6 billion – CNBC  https://t.co/FQUZboPw9F,0,1,0,0,0,0,0,0,0,0,0,0,16,0.0,0.0
104,117,1506911898423418883,2022-03-24 09:32:48,716941094,serenaem7,SEM7,@ChristyBudnick_ @BHHSRealEstate You did an amazing job up there!!! Soooo inspiring!,0,0,0,0,0,0,0,0,0,0,0,2,11,0.8125,0.95
105,120,1506894885676331013,2022-03-24 08:25:12,918112383628963841,ds_analytics,David Sobo,"Digital Innovation in Insurance Market Analysis - Berkshire Hathaway, Prudential Financial, UnitedHealth Group - EIN News  https://t.co/kLIeZVdqdE  #DataScience #MachineLearning #DeepLearning #Insurance #NLP #Robots #AI #IoT #BigData",0,1,0,0,1,1,9,0,0,0,0,0,26,0.0,0.0
106,121,1506891060747849732,2022-03-24 08:10:00,1459226867207184392,dubrovinaoxana,Theartofbeingrational,Buffett's Berkshire Hathaway Buys Insurer Alleghany For $11.6 Billion  https://t.co/qBSoFPtkrP  #WarrenBuffet; #Investing; #BerkshireHathaway,0,1,0,0,0,0,3,0,0,0,0,0,13,0.0,0.0
107,122,1506890909044064257,2022-03-24 08:09:24,4169274051,karo_karungi,Victor Nturaho,Berkshire Hathaway’s disdain for corporate advisors hasn’t waned over the years.,0,0,0,0,1,1,0,0,0,0,0,0,11,0.0,0.0
108,123,1506890838080729089,2022-03-24 08:09:07,1142715692,glennmccjr,Glenn McCullough Jr.,Well let’s see… Dave Portnoy aged 45 net worth $80M.  Warren Buffett aged 91 net worth 126B. Believe I’ll stick with the Senior Citizen!  #BerkshireHathaway$$$ How ‘washed up…old man’ Warren Buffett is getting the last laugh - MarketWatch  https://t.co/YHcAxoqPEH,0,1,0,0,0,4,1,0,0,0,0,0,39,0.09687499999999999,0.14583333333333334
109,124,1506888039154348037,2022-03-24 07:57:59,123377429,dheeepakg,Dheepak,Berkshire Hathaway: Acquisition takes Buffett back to his roots   https://t.co/H3ILB48RGh,0,1,0,0,0,0,0,0,0,0,0,0,10,0.0,0.0
110,125,1506869584892252168,2022-03-24 06:44:39,879496394691805184,essaypaperuk,EssayPaperUK.com,FIN 3301 Columbia Southern University Week 2 Berkshire Hathaway Inc Discussion  https://t.co/6Y5BZMelLm,0,1,0,0,0,0,0,0,0,0,0,0,12,0.0,0.0
111,126,1506861685810003968,2022-03-24 06:13:16,1360233949042249733,b_shady17,shadysuraz,Learning material for this week. Shareholder letter of Berkshire hathaway.  https://t.co/oZOTL6FMwT,0,0,1,0,0,1,0,0,0,1,1,0,11,0.0,0.0
112,128,1506849838272585728,2022-03-24 05:26:12,130283115,gotmedieval,Got Medieval,"Hey, @warrenbuffet, can you help a guy out? My dog's got cancer and the surgery's expensive. There's a GoFundMe that you could fully fund without even noticing. I promise, if you help, I'll tell everyone that Berkshire Hathaway is my favorite Hathaway.  https://t.co/5FygoU7dkJ",3,1,0,0,0,0,0,0,0,0,0,0,43,0.0,0.85
113,129,1506843260274286595,2022-03-24 05:00:03,1190982197236252672,jindalmukesh1,Dr. Mukesh Jindal,"This week, Warren Buffett announced that Berkshire Hathaway was acquiring Alleghany, for $11.6 billion.  The deal barely dents the cash pile of $146 Billion which Berkshire holds.  Berksire Hathway holds ~30% of the portfolio in cash.  Mr. Buffett is not in a rush to deploy cash.  https://t.co/dNEPBagfUn",0,0,1,1,1,3,0,0,0,1,1,0,47,0.05,0.1
114,130,1506836158222946305,2022-03-24 04:31:50,1502182757467889671,mrhood956,MrHood956👨🏾‍💻🏦📈🌖🇲🇽🇺🇸,@coinbureau Berkshire Hathaway B and jus let it sit 🤷🏾‍♂️,0,0,0,0,0,0,0,0,0,0,0,1,10,0.0,0.0
115,131,1506822479871983620,2022-03-24 03:37:29,844223934,jharchambault,jacob archambault,@SkeelowGME76 @memphield @GRDecter But berkshire hathaway does😏 coke is the one he would say he’ll never sell:),0,0,0,0,0,0,0,0,0,0,0,3,17,0.5,1.0
116,132,1506821113929768965,2022-03-24 03:32:03,3243860089,anormalguy4u,ProductiveAmerican,"Berkshire Hathaway is requiring anyone who attends their legendary board meeting in Omaha this this year must be vaccinated. Even though the state of Nebraska does not require it. @TuckerCarlson I guess I have ate my last piece of Sees candy, and ate my last DQ ice cream cone",3,0,0,0,0,0,0,0,0,0,0,0,49,0.3333333333333333,0.37777777777777777
117,134,1506819509423783942,2022-03-24 03:25:41,264278409,karloteran,Karlo,"@MikeBoyd The Lakers (basketball in general), Mexico, personal finance and Berkshire Hathaway",0,0,0,0,0,4,0,0,0,0,0,1,12,0.02500000000000001,0.4
118,135,1506811287317139462,2022-03-24 02:53:00,242002957,mullyclu,steve bryan,@GRDecter Berkshire Hathaway,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0
119,136,1506801149277528072,2022-03-24 02:12:43,951281774876876800,cryptoball313,RandomCryptoThoughts 🔺,@zhusu Now check Berkshire Hathaway's homepage. True fu money.,0,0,0,0,0,0,0,0,0,0,0,1,9,0.35,0.65
120,137,1506798806246981635,2022-03-24 02:03:25,249532641,sequencecentral,SequenceCentral,Berkshire Hathaway's Annual Letter to Shareholders (February 2022 for YE 2021)  https://t.co/H6gCjs1mox #tech,0,1,0,0,0,0,1,0,0,0,0,0,13,0.0,0.0
121,138,1506798430873690112,2022-03-24 02:01:55,52761258,townerealty,Towne Realty,Live in the home you've always wanted! #RealEstate #BHHS #HRVA #realestate #experts #home #BerkshireHathaway #TowneRealty  https://t.co/OIgQqfCGEV,0,1,0,0,0,0,8,0,0,0,0,0,16,0.17045454545454544,0.5
122,139,1506798176040374276,2022-03-24 02:00:54,2190748220,jackiegrealtor,Jackie Giffin,Hope you're ready to jump for joy! This is how it feels to sell your 'empty nest.' Let's talk about your options today.  Jackie Giffin Berkshire Hathaway Home Services (925) 951-7021 jackie@jackiegiffin.com DRE #01869982 Keeping the REAL in Real Estate . . . and having fun...  https://t.co/1lFfZB0Hwv,0,0,0,0,0,0,0,0,0,1,1,0,47,0.33999999999999997,0.37
123,140,1506795336043405316,2022-03-24 01:49:37,166336127,not_tomcruise,Evan Ferrante,@GRDecter Berkshire Hathaway (Brk.b),0,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0
124,141,1506784044075425795,2022-03-24 01:04:45,52761258,townerealty,Towne Realty,"A 4 bed, 2 bath home in a quiet neighborhood in Chesapeake -- check it out! #BHHS #HRVA #realestate #experts #home #BerkshireHathaway #TowneRealty  https://t.co/jWkYoZIKVj",0,1,0,0,0,0,7,0,0,0,0,0,24,0.0,0.3333333333333333
125,142,1506783929470267400,2022-03-24 01:04:18,1350699988540665857,reviewtwist1,reviewtwist,Sanjay Godhwani and David Bresnahan are new executives at Berkshire Hathaway Specialty Insurance  https://t.co/zNQ6SHnA1D,0,1,0,0,0,0,0,0,0,0,0,0,14,0.13636363636363635,0.45454545454545453
126,146,1506782480702926849,2022-03-24 00:58:32,3249118921,bw_italian,BusinessWire-Italian,Sanjay Godhwani e David Bresnahan nominati a nuove cariche direttive presso Berkshire Hathaway Specialty Insurance  https://t.co/2kz0Z9cBTT,0,1,0,0,0,0,0,0,0,0,0,0,16,0.0,0.0
127,147,1506780406896635908,2022-03-24 00:50:18,21522257,rebeccahidalgo,Rebecca H. Rains,Don't miss our newest listing in San Tan Valley🏠! This home has 4 bedrooms🛏️ with lots of space and tons of energy☀️ savings💰! Come check it out this weekend! 🤩  #integrityallstars #integritysunrisetosold #berkshirehathaway #santanvalleyhomesforsale #santanvalleyrealtor  https://t.co/Kmfj2YsgW0,0,0,1,0,0,0,5,0,0,1,1,0,36,0.0,0.0
128,148,1506778219319635975,2022-03-24 00:41:36,485907955,wmwpres,Dave (WildMan) Weber,"Berkshire Hathaway Inc - Class A (BRK-A) price at close, is 521781. Good Job @WarrenBuffett from @wmwpres",6,0,0,0,0,0,0,0,0,0,0,0,17,0.7,0.6000000000000001
129,149,1506777616665169926,2022-03-24 00:39:13,2316154226,gaylefmanning,GayleFManning,Just posted a photo @ Berkshire Hathaway HomeServices Commonwealth Real Estate - Medfield  https://t.co/9ffvGnPK7Q,0,1,0,1,0,3,0,0,0,0,0,0,14,0.2,0.30000000000000004
130,150,1506775917162545154,2022-03-24 00:32:27,52761258,townerealty,Towne Realty,Check our tour and let us know what you think! #BHHS #HRVA #realestate #experts #home #BerkshireHathaway #TowneRealty  https://t.co/AmaB9h6LOb,0,1,0,0,0,0,7,0,0,0,0,0,18,0.0,0.0
131,151,1506774426511192066,2022-03-24 00:26:32,18563545,listingholmes,Real Estate Lex 🏡,"Are you interested in purchasing a home now or in the near future? Let’s chat and come up with a plan for you.  Arlexus Holmes, Realtor  Berkshire Hathaway Taliesyn Realty  D: 901-304-6887 O: 901-466-4000",0,0,0,0,0,0,0,0,0,0,0,0,34,0.11666666666666665,0.3416666666666666
132,152,1506774060746911746,2022-03-24 00:25:05,3114448031,bs_marker,BSMARKER,Stock: $BRK.B - Berkshire Hathaway *** NEWS *** US railroad traffic declines 2.7% for the week (NYSE:BRK.A) - Seeking Alpha  https://t.co/cozAGbj3tO Try now the Best Pivot Point Calculator!!  https://t.co/v0NUcxH2wQ #tradingview #stocks #stockstowatch  https://t.co/Q5j9UX9tUn,0,2,1,0,0,0,3,1,0,1,1,0,33,1.0,0.3
133,153,1506770110429728771,2022-03-24 00:09:23,1385422082452987905,frankiehollyw10,Frankie Hollywood,Berkshire Hathaway!!! #SafemoonExchange #Imminent,0,0,0,0,3,12,2,0,1,0,0,0,4,0.0,0.0
134,154,1506768774858477571,2022-03-24 00:04:04,1474615592137240576,thestupidinvest,The Stupid Investor,Icahn or Buffett?  #WarrenBuffett #Icahn #BerkshireHathaway #OccidentalPetroleum  Carl Icahn on how his style differs from fellow investing icon Warren Buffett's  https://t.co/yBD9QR8w7K,0,1,0,0,0,0,4,0,0,0,0,0,21,0.0,0.0
135,155,1506768680167870464,2022-03-24 00:03:42,1252641382977744897,atxbarbra,Barbra W,"This looks like the farmhouse version of a mansion! Wide open spaces can mean more square footage.  Barbra Waldare, REALTOR® Berkshire Hathaway HomeServices Texas Realty Cell: 818-970-6331  https://t.co/YQQhNI6t4Y  https://t.co/gICHcqMtur  https://t.co/VAwuCRSI98",0,2,1,0,0,0,0,0,0,1,1,0,30,0.021875000000000006,0.521875
136,156,1506767974413529088,2022-03-24 00:00:54,1386733069722394634,alesiafulk,"Alesia H Fulk, Broker","In the market to buy or sell... but not sure where to start? Whether it's your first home or your forever home.  I'd love to be your forever agent.  Alesia Fulk, Broker  Berkshire Hathaway HomeServices Carolinas Realty  Phone: 336-830-1803    https://t.co/vggUwZqwgZ",0,1,0,0,0,0,0,0,0,0,0,0,40,0.16666666666666666,0.6074074074074073
137,157,1506766302408495113,2022-03-23 23:54:15,2511180354,rundmc_dawn,rundmc,"It's deals like this that hardly ever stay on the market! #beautifulhome #homesweethome   https://t.co/xcByDS4SVl  Berkshire Hathaway HomeServices Premier Properties 1815 38th St. S. Fargo, ND 58103  https://t.co/C15TC9M8NO",0,1,1,0,0,0,2,0,0,1,1,0,27,-0.36458333333333337,0.5416666666666666
